Years,Births,Carrying Capacity,Deaths,Effect of Population Size on Births,Initial Carrying Capacity,Initial Max Crude Birth Rate,Initial Mortality Rate,Initial Population,Max Crude Birth Rate,Mortality Rate,Population,Population Fraction,IP1 Crude Birth Rate.ES,IP1 Crude Birth Rate.Intervention Point,IP1 Crude Birth Rate.SW,IP1 Crude Birth Rate.T1,IP2 Mortality Rate.ES,IP2 Mortality Rate.Intervention Point,IP2 Mortality Rate.SW,IP2 Mortality Rate.T1,IP3 Carrying Capacity.ES,IP3 Carrying Capacity.Intervention Point,IP3 Carrying Capacity.SW,IP3 Carrying Capacity.T1,IP4 Effect of Population Size on Births.ES,IP4 Effect of Population Size on Births.Intervention Point,IP4 Effect of Population Size on Births.SW,IP4 Effect of Population Size on Births.T1
0.1435546875,0,80,5.95723322331,0,80,0.2,0.05,120,0.2,0.05,119.141755685,1.48927194606,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.14453125,0,80,5.95694234988,0,80,0.2,0.05,120,0.2,0.05,119.135938358,1.48919922948,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1455078125,0,80,5.95665149066,0,80,0.2,0.05,120,0.2,0.05,119.130121316,1.48912651644,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.146484375,0,80,5.95636064564,0,80,0.2,0.05,120,0.2,0.05,119.124304557,1.48905380696,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1474609375,0,80,5.95606981481,0,80,0.2,0.05,120,0.2,0.05,119.118488083,1.48898110103,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1484375,0,80,5.95577899819,0,80,0.2,0.05,120,0.2,0.05,119.112671892,1.48890839865,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1494140625,0,80,5.95548819577,0,80,0.2,0.05,120,0.2,0.05,119.106855986,1.48883569982,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.150390625,0,80,5.95519740755,0,80,0.2,0.05,120,0.2,0.05,119.101040363,1.48876300454,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1513671875,0,80,5.95490663352,0,80,0.2,0.05,120,0.2,0.05,119.095225025,1.48869031281,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.15234375,0,80,5.9546158737,0,80,0.2,0.05,120,0.2,0.05,119.08940997,1.48861762463,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1533203125,0,80,5.95432512807,0,80,0.2,0.05,120,0.2,0.05,119.0835952,1.48854494,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.154296875,0,80,5.95403439663,0,80,0.2,0.05,120,0.2,0.05,119.077780713,1.48847225891,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1552734375,0,80,5.95374367939,0,80,0.2,0.05,120,0.2,0.05,119.07196651,1.48839958138,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.15625,0,80,5.95345297635,0,80,0.2,0.05,120,0.2,0.05,119.066152591,1.48832690739,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1572265625,0,80,5.9531622875,0,80,0.2,0.05,120,0.2,0.05,119.060338956,1.48825423695,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.158203125,0,80,5.95287161285,0,80,0.2,0.05,120,0.2,0.05,119.054525605,1.48818157006,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1591796875,0,80,5.95258095238,0,80,0.2,0.05,120,0.2,0.05,119.048712538,1.48810890672,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.16015625,0,80,5.95229030611,0,80,0.2,0.05,120,0.2,0.05,119.042899754,1.48803624693,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1611328125,0,80,5.95199967403,0,80,0.2,0.05,120,0.2,0.05,119.037087254,1.48796359068,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.162109375,0,80,5.95170905614,0,80,0.2,0.05,120,0.2,0.05,119.031275039,1.48789093798,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1630859375,0,80,5.95141845245,0,80,0.2,0.05,120,0.2,0.05,119.025463107,1.48781828883,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1640625,0,80,5.95112786294,0,80,0.2,0.05,120,0.2,0.05,119.019651458,1.48774564323,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1650390625,0,80,5.95083728762,0,80,0.2,0.05,120,0.2,0.05,119.013840094,1.48767300117,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.166015625,0,80,5.95054672648,0,80,0.2,0.05,120,0.2,0.05,119.008029013,1.48760036266,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1669921875,0,80,5.95025617954,0,80,0.2,0.05,120,0.2,0.05,119.002218216,1.4875277277,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.16796875,0,80,5.94996564678,0,80,0.2,0.05,120,0.2,0.05,118.996407703,1.48745509628,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1689453125,0,80,5.9496751282,0,80,0.2,0.05,120,0.2,0.05,118.990597473,1.48738246841,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.169921875,0,80,5.94938462381,0,80,0.2,0.05,120,0.2,0.05,118.984787527,1.48730984409,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1708984375,0,80,5.94909413361,0,80,0.2,0.05,120,0.2,0.05,118.978977865,1.48723722331,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.171875,0,80,5.94880365759,0,80,0.2,0.05,120,0.2,0.05,118.973168486,1.48716460608,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1728515625,0,80,5.94851319575,0,80,0.2,0.05,120,0.2,0.05,118.967359391,1.48709199239,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.173828125,0,80,5.9482227481,0,80,0.2,0.05,120,0.2,0.05,118.96155058,1.48701938225,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1748046875,0,80,5.94793231463,0,80,0.2,0.05,120,0.2,0.05,118.955742052,1.48694677565,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.17578125,0,80,5.94764189533,0,80,0.2,0.05,120,0.2,0.05,118.949933808,1.4868741726,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1767578125,0,80,5.94735149022,0,80,0.2,0.05,120,0.2,0.05,118.944125848,1.4868015731,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.177734375,0,80,5.94706109929,0,80,0.2,0.05,120,0.2,0.05,118.938318171,1.48672897714,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1787109375,0,80,5.94677072254,0,80,0.2,0.05,120,0.2,0.05,118.932510778,1.48665638472,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1796875,0,80,5.94648035996,0,80,0.2,0.05,120,0.2,0.05,118.926703668,1.48658379585,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1806640625,0,80,5.94619001156,0,80,0.2,0.05,120,0.2,0.05,118.920896842,1.48651121052,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.181640625,0,80,5.94589967734,0,80,0.2,0.05,120,0.2,0.05,118.915090299,1.48643862874,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1826171875,0,80,5.9456093573,0,80,0.2,0.05,120,0.2,0.05,118.90928404,1.4863660505,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.18359375,0,80,5.94531905143,0,80,0.2,0.05,120,0.2,0.05,118.903478064,1.4862934758,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1845703125,0,80,5.94502875973,0,80,0.2,0.05,120,0.2,0.05,118.897672372,1.48622090465,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.185546875,0,80,5.94473848221,0,80,0.2,0.05,120,0.2,0.05,118.891866964,1.48614833704,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1865234375,0,80,5.94444821887,0,80,0.2,0.05,120,0.2,0.05,118.886061838,1.48607577298,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1875,0,80,5.94415796969,0,80,0.2,0.05,120,0.2,0.05,118.880256997,1.48600321246,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1884765625,0,80,5.94386773469,0,80,0.2,0.05,120,0.2,0.05,118.874452438,1.48593065548,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.189453125,0,80,5.94357751386,0,80,0.2,0.05,120,0.2,0.05,118.868648163,1.48585810204,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1904296875,0,80,5.9432873072,0,80,0.2,0.05,120,0.2,0.05,118.862844172,1.48578555215,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.19140625,0,80,5.94299711471,0,80,0.2,0.05,120,0.2,0.05,118.857040464,1.4857130058,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1923828125,0,80,5.94270693638,0,80,0.2,0.05,120,0.2,0.05,118.851237039,1.48564046299,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.193359375,0,80,5.94241677223,0,80,0.2,0.05,120,0.2,0.05,118.845433898,1.48556792372,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1943359375,0,80,5.94212662225,0,80,0.2,0.05,120,0.2,0.05,118.83963104,1.48549538799,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1953125,0,80,5.94183648643,0,80,0.2,0.05,120,0.2,0.05,118.833828465,1.48542285581,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1962890625,0,80,5.94154636478,0,80,0.2,0.05,120,0.2,0.05,118.828026173,1.48535032717,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.197265625,0,80,5.94125625729,0,80,0.2,0.05,120,0.2,0.05,118.822224165,1.48527780207,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.1982421875,0,80,5.94096616397,0,80,0.2,0.05,120,0.2,0.05,118.816422441,1.48520528051,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.19921875,0,80,5.94067608481,0,80,0.2,0.05,120,0.2,0.05,118.810620999,1.48513276249,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2001953125,0,80,5.94038601982,0,80,0.2,0.05,120,0.2,0.05,118.804819841,1.48506024801,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.201171875,0,80,5.94009596899,0,80,0.2,0.05,120,0.2,0.05,118.799018966,1.48498773707,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2021484375,0,80,5.93980593232,0,80,0.2,0.05,120,0.2,0.05,118.793218374,1.48491522968,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.203125,0,80,5.93951590982,0,80,0.2,0.05,120,0.2,0.05,118.787418066,1.48484272582,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2041015625,0,80,5.93922590147,0,80,0.2,0.05,120,0.2,0.05,118.78161804,1.48477022551,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.205078125,0,80,5.93893590729,0,80,0.2,0.05,120,0.2,0.05,118.775818298,1.48469772873,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2060546875,0,80,5.93864592726,0,80,0.2,0.05,120,0.2,0.05,118.770018839,1.48462523549,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.20703125,0,80,5.9383559614,0,80,0.2,0.05,120,0.2,0.05,118.764219664,1.4845527458,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2080078125,0,80,5.93806600969,0,80,0.2,0.05,120,0.2,0.05,118.758420771,1.48448025964,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.208984375,0,80,5.93777607214,0,80,0.2,0.05,120,0.2,0.05,118.752622162,1.48440777702,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2099609375,0,80,5.93748614874,0,80,0.2,0.05,120,0.2,0.05,118.746823835,1.48433529794,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2109375,0,80,5.93719623951,0,80,0.2,0.05,120,0.2,0.05,118.741025792,1.4842628224,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2119140625,0,80,5.93690634442,0,80,0.2,0.05,120,0.2,0.05,118.735228032,1.4841903504,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.212890625,0,80,5.9366164635,0,80,0.2,0.05,120,0.2,0.05,118.729430555,1.48411788194,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2138671875,0,80,5.93632659672,0,80,0.2,0.05,120,0.2,0.05,118.723633361,1.48404541701,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.21484375,0,80,5.9360367441,0,80,0.2,0.05,120,0.2,0.05,118.71783645,1.48397295563,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2158203125,0,80,5.93574690563,0,80,0.2,0.05,120,0.2,0.05,118.712039822,1.48390049778,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.216796875,0,80,5.93545708132,0,80,0.2,0.05,120,0.2,0.05,118.706243478,1.48382804347,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2177734375,0,80,5.93516727115,0,80,0.2,0.05,120,0.2,0.05,118.700447416,1.4837555927,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.21875,0,80,5.93487747514,0,80,0.2,0.05,120,0.2,0.05,118.694651637,1.48368314546,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2197265625,0,80,5.93458769327,0,80,0.2,0.05,120,0.2,0.05,118.688856141,1.48361070176,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.220703125,0,80,5.93429792556,0,80,0.2,0.05,120,0.2,0.05,118.683060928,1.4835382616,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2216796875,0,80,5.93400817199,0,80,0.2,0.05,120,0.2,0.05,118.677265998,1.48346582498,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.22265625,0,80,5.93371843257,0,80,0.2,0.05,120,0.2,0.05,118.671471352,1.48339339189,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2236328125,0,80,5.9334287073,0,80,0.2,0.05,120,0.2,0.05,118.665676988,1.48332096235,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.224609375,0,80,5.93313899618,0,80,0.2,0.05,120,0.2,0.05,118.659882907,1.48324853633,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2255859375,0,80,5.9328492992,0,80,0.2,0.05,120,0.2,0.05,118.654089108,1.48317611386,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2265625,0,80,5.93255961636,0,80,0.2,0.05,120,0.2,0.05,118.648295593,1.48310369491,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2275390625,0,80,5.93226994767,0,80,0.2,0.05,120,0.2,0.05,118.642502361,1.48303127951,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.228515625,0,80,5.93198029312,0,80,0.2,0.05,120,0.2,0.05,118.636709411,1.48295886764,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2294921875,0,80,5.93169065272,0,80,0.2,0.05,120,0.2,0.05,118.630916745,1.48288645931,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.23046875,0,80,5.93140102646,0,80,0.2,0.05,120,0.2,0.05,118.625124361,1.48281405451,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2314453125,0,80,5.93111141434,0,80,0.2,0.05,120,0.2,0.05,118.61933226,1.48274165325,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.232421875,0,80,5.93082181636,0,80,0.2,0.05,120,0.2,0.05,118.613540442,1.48266925552,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2333984375,0,80,5.93053223252,0,80,0.2,0.05,120,0.2,0.05,118.607748906,1.48259686133,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.234375,0,80,5.93024266282,0,80,0.2,0.05,120,0.2,0.05,118.601957654,1.48252447067,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2353515625,0,80,5.92995310726,0,80,0.2,0.05,120,0.2,0.05,118.596166684,1.48245208355,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.236328125,0,80,5.92966356584,0,80,0.2,0.05,120,0.2,0.05,118.590375997,1.48237969996,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2373046875,0,80,5.92937403855,0,80,0.2,0.05,120,0.2,0.05,118.584585592,1.48230731991,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.23828125,0,80,5.9290845254,0,80,0.2,0.05,120,0.2,0.05,118.578795471,1.48223494339,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2392578125,0,80,5.92879502639,0,80,0.2,0.05,120,0.2,0.05,118.573005632,1.4821625704,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.240234375,0,80,5.92850554151,0,80,0.2,0.05,120,0.2,0.05,118.567216076,1.48209020095,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2412109375,0,80,5.92821607077,0,80,0.2,0.05,120,0.2,0.05,118.561426802,1.48201783503,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2421875,0,80,5.92792661416,0,80,0.2,0.05,120,0.2,0.05,118.555637811,1.48194547264,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2431640625,0,80,5.92763717169,0,80,0.2,0.05,120,0.2,0.05,118.549849103,1.48187311379,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.244140625,0,80,5.92734774334,0,80,0.2,0.05,120,0.2,0.05,118.544060678,1.48180075847,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2451171875,0,80,5.92705832913,0,80,0.2,0.05,120,0.2,0.05,118.538272535,1.48172840668,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.24609375,0,80,5.92676892905,0,80,0.2,0.05,120,0.2,0.05,118.532484674,1.48165605843,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2470703125,0,80,5.92647954311,0,80,0.2,0.05,120,0.2,0.05,118.526697097,1.48158371371,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.248046875,0,80,5.92619017129,0,80,0.2,0.05,120,0.2,0.05,118.520909802,1.48151137252,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2490234375,0,80,5.9259008136,0,80,0.2,0.05,120,0.2,0.05,118.515122789,1.48143903487,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.25,0,80,5.92561147003,0,80,0.2,0.05,120,0.2,0.05,118.509336059,1.48136670074,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2509765625,0,80,5.9253221406,0,80,0.2,0.05,120,0.2,0.05,118.503549612,1.48129437015,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.251953125,0,80,5.92503282529,0,80,0.2,0.05,120,0.2,0.05,118.497763447,1.48122204309,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2529296875,0,80,5.92474352411,0,80,0.2,0.05,120,0.2,0.05,118.491977565,1.48114971956,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.25390625,0,80,5.92445423706,0,80,0.2,0.05,120,0.2,0.05,118.486191965,1.48107739956,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2548828125,0,80,5.92416496413,0,80,0.2,0.05,120,0.2,0.05,118.480406647,1.48100508309,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.255859375,0,80,5.92387570532,0,80,0.2,0.05,120,0.2,0.05,118.474621613,1.48093277016,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2568359375,0,80,5.92358646064,0,80,0.2,0.05,120,0.2,0.05,118.46883686,1.48086046075,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2578125,0,80,5.92329723008,0,80,0.2,0.05,120,0.2,0.05,118.46305239,1.48078815488,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2587890625,0,80,5.92300801365,0,80,0.2,0.05,120,0.2,0.05,118.457268203,1.48071585253,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.259765625,0,80,5.92271881133,0,80,0.2,0.05,120,0.2,0.05,118.451484298,1.48064355372,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2607421875,0,80,5.92242962314,0,80,0.2,0.05,120,0.2,0.05,118.445700675,1.48057125844,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.26171875,0,80,5.92214044906,0,80,0.2,0.05,120,0.2,0.05,118.439917335,1.48049896668,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2626953125,0,80,5.92185128911,0,80,0.2,0.05,120,0.2,0.05,118.434134277,1.48042667846,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.263671875,0,80,5.92156214327,0,80,0.2,0.05,120,0.2,0.05,118.428351501,1.48035439377,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2646484375,0,80,5.92127301156,0,80,0.2,0.05,120,0.2,0.05,118.422569008,1.4802821126,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.265625,0,80,5.92098389396,0,80,0.2,0.05,120,0.2,0.05,118.416786797,1.48020983497,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2666015625,0,80,5.92069479047,0,80,0.2,0.05,120,0.2,0.05,118.411004869,1.48013756086,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.267578125,0,80,5.92040570111,0,80,0.2,0.05,120,0.2,0.05,118.405223223,1.48006529028,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2685546875,0,80,5.92011662585,0,80,0.2,0.05,120,0.2,0.05,118.399441859,1.47999302323,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.26953125,0,80,5.91982756472,0,80,0.2,0.05,120,0.2,0.05,118.393660777,1.47992075971,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2705078125,0,80,5.91953851769,0,80,0.2,0.05,120,0.2,0.05,118.387879978,1.47984849972,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.271484375,0,80,5.91924948478,0,80,0.2,0.05,120,0.2,0.05,118.382099461,1.47977624326,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2724609375,0,80,5.91896046598,0,80,0.2,0.05,120,0.2,0.05,118.376319226,1.47970399032,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2734375,0,80,5.9186714613,0,80,0.2,0.05,120,0.2,0.05,118.370539273,1.47963174091,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2744140625,0,80,5.91838247072,0,80,0.2,0.05,120,0.2,0.05,118.364759603,1.47955949504,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.275390625,0,80,5.91809349426,0,80,0.2,0.05,120,0.2,0.05,118.358980215,1.47948725268,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2763671875,0,80,5.91780453191,0,80,0.2,0.05,120,0.2,0.05,118.353201109,1.47941501386,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.27734375,0,80,5.91751558366,0,80,0.2,0.05,120,0.2,0.05,118.347422285,1.47934277856,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2783203125,0,80,5.91722664952,0,80,0.2,0.05,120,0.2,0.05,118.341643743,1.47927054679,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.279296875,0,80,5.9169377295,0,80,0.2,0.05,120,0.2,0.05,118.335865484,1.47919831855,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2802734375,0,80,5.91664882357,0,80,0.2,0.05,120,0.2,0.05,118.330087506,1.47912609383,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.28125,0,80,5.91635993176,0,80,0.2,0.05,120,0.2,0.05,118.324309811,1.47905387264,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2822265625,0,80,5.91607105405,0,80,0.2,0.05,120,0.2,0.05,118.318532398,1.47898165497,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.283203125,0,80,5.91578219045,0,80,0.2,0.05,120,0.2,0.05,118.312755267,1.47890944084,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2841796875,0,80,5.91549334095,0,80,0.2,0.05,120,0.2,0.05,118.306978418,1.47883723022,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.28515625,0,80,5.91520450555,0,80,0.2,0.05,120,0.2,0.05,118.301201851,1.47876502314,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
0.2861328125,0,80,5.91491568425,0,80,0.2,0.05,120,0.2,0.05,118.295425566,1.47869281958,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
